villcode,county,district,village,agree_2025,disagree_2025,agree_2021,disagree_2021,agree_diff,disagree_diff,agree_pct_change,disagree_pct_change
64000090034,高雄市,前鎮區,盛興里,445,242,537.0,571.0,-92.0,-329.0,-17.13221601489758,-57.61821366024519
64000090035,高雄市,前鎮區,盛豐里,508,352,505.0,798.0,3.0,-446.0,0.594059405940594,-55.88972431077694
64000090036,高雄市,前鎮區,興中里,483,291,545.0,751.0,-62.0,-460.0,-11.376146788990827,-61.25166444740346
64000090037,高雄市,前鎮區,興東里,1062,509,1075.0,1411.0,-13.0,-902.0,-1.2093023255813953,-63.92629340892984
64000090038,高雄市,前鎮區,忠孝里,706,336,651.0,720.0,55.0,-384.0,8.448540706605224,-53.333333333333336
64000090039,高雄市,前鎮區,復國里,378,263,428.0,748.0,-50.0,-485.0,-11.682242990654206,-64.83957219251337
64000090040,高雄市,前鎮區,竹內里,417,347,415.0,825.0,2.0,-478.0,0.48192771084337355,-57.93939393939394
64000090041,高雄市,前鎮區,竹東里,342,205,351.0,574.0,-9.0,-369.0,-2.564102564102564,-64.28571428571429
64000090042,高雄市,前鎮區,竹南里,1304,665,1205.0,1685.0,99.0,-1020.0,8.215767634854771,-60.534124629080125
64000090043,高雄市,前鎮區,竹北里,422,252,397.0,601.0,25.0,-349.0,6.297229219143577,-58.069883527454245
64000090044,高雄市,前鎮區,竹西里,792,432,773.0,1059.0,19.0,-627.0,2.457956015523933,-59.20679886685553
64000090045,高雄市,前鎮區,竹中里,665,362,636.0,898.0,29.0,-536.0,4.559748427672956,-59.68819599109132
64000090046,高雄市,前鎮區,瑞竹里,353,228,222.0,422.0,131.0,-194.0,59.009009009009006,-45.97156398104265
64000090047,高雄市,前鎮區,瑞南里,696,432,658.0,1260.0,38.0,-828.0,5.775075987841945,-65.71428571428571
64000090048,高雄市,前鎮區,瑞豐里,396,243,385.0,701.0,11.0,-458.0,2.857142857142857,-65.33523537803138
64000090049,高雄市,前鎮區,瑞祥里,720,437,713.0,1179.0,7.0,-742.0,0.9817671809256662,-62.93469041560644
64000090050,高雄市,前鎮區,瑞東里,293,258,284.0,659.0,9.0,-401.0,3.169014084507042,-60.849772382397575
64000090051,高雄市,前鎮區,瑞和里,256,201,237.0,551.0,19.0,-350.0,8.016877637130802,-63.52087114337568
64000090052,高雄市,前鎮區,瑞平里,596,435,563.0,1040.0,33.0,-605.0,5.86145648312611,-58.17307692307693
64000090053,高雄市,前鎮區,瑞隆里,530,354,511.0,983.0,19.0,-629.0,3.7181996086105675,-63.98779247202442
64000090054,高雄市,前鎮區,瑞北里,502,379,420.0,936.0,82.0,-557.0,19.523809523809526,-59.508547008547005
64000090055,高雄市,前鎮區,瑞西里,358,338,291.0,772.0,67.0,-434.0,23.02405498281787,-56.21761658031088
64000090056,高雄市,前鎮區,瑞崗里,408,302,372.0,770.0,36.0,-468.0,9.67741935483871,-60.77922077922078
64000090057,高雄市,前鎮區,瑞興里,347,350,334.0,747.0,13.0,-397.0,3.8922155688622757,-53.14591700133868
64000090058,高雄市,前鎮區,瑞誠里,418,249,400.0,668.0,18.0,-419.0,4.5,-62.72455089820359
64000090059,高雄市,前鎮區,瑞文里,343,277,296.0,691.0,47.0,-414.0,15.878378378378377,-59.913169319826345
64000090060,高雄市,前鎮區,瑞華里,741,463,756.0,1206.0,-15.0,-743.0,-1.984126984126984,-61.60862354892206
64000090061,高雄市,前鎮區,瑞昌里,456,353,403.0,913.0,53.0,-560.0,13.151364764267989,-61.33625410733844
64000110001,高雄市,小港區,小港里,326,206,344.0,636.0,-18.0,-430.0,-5.232558139534884,-67.61006289308176
64000110002,高雄市,小港區,港口里,622,322,610.0,765.0,12.0,-443.0,1.9672131147540985,-57.90849673202615
64000110003,高雄市,小港區,港正里,498,210,461.0,537.0,37.0,-327.0,8.026030368763557,-60.893854748603346
64000110004,高雄市,小港區,港墘里,259,159,251.0,407.0,8.0,-248.0,3.187250996015936,-60.93366093366094
64000110005,高雄市,小港區,港明里,404,249,388.0,734.0,16.0,-485.0,4.123711340206185,-66.07629427792916
64000110006,高雄市,小港區,港后里,425,301,393.0,698.0,32.0,-397.0,8.142493638676845,-56.87679083094556
64000110007,高雄市,小港區,港南里,498,251,326.0,576.0,172.0,-325.0,52.760736196319016,-56.423611111111114
64000110008,高雄市,小港區,港興里,403,238,364.0,646.0,39.0,-408.0,10.714285714285714,-63.1578947368421
64000110009,高雄市,小港區,鳳宮里,389,230,334.0,662.0,55.0,-432.0,16.46706586826347,-65.25679758308158
64000110010,高雄市,小港區,店鎮里,871,530,783.0,1466.0,88.0,-936.0,11.23882503192848,-63.847203274215545
64000110011,高雄市,小港區,大苓里,410,296,384.0,664.0,26.0,-368.0,6.770833333333333,-55.42168674698795
64000110012,高雄市,小港區,二苓里,473,366,442.0,976.0,31.0,-610.0,7.013574660633484,-62.5
64000110013,高雄市,小港區,三苓里,423,257,429.0,756.0,-6.0,-499.0,-1.3986013986013985,-66.005291005291
64000110014,高雄市,小港區,正苓里,656,276,617.0,854.0,39.0,-578.0,6.3209076175040515,-67.68149882903981
64000110015,高雄市,小港區,順苓里,715,355,658.0,1063.0,57.0,-708.0,8.662613981762918,-66.60395108184383
64000110016,高雄市,小港區,六苓里,414,274,390.0,692.0,24.0,-418.0,6.153846153846154,-60.40462427745664
64000110017,高雄市,小港區,宏亮里,438,273,462.0,748.0,-24.0,-475.0,-5.194805194805195,-63.50267379679144
64000110018,高雄市,小港區,山東里,543,217,532.0,614.0,11.0,-397.0,2.0676691729323307,-64.65798045602605
64000110019,高雄市,小港區,青島里,596,183,598.0,411.0,-2.0,-228.0,-0.33444816053511706,-55.47445255474452
64000110020,高雄市,小港區,濟南里,803,343,777.0,883.0,26.0,-540.0,3.346203346203346,-61.155152887882224
64000110021,高雄市,小港區,泰山里,502,300,490.0,843.0,12.0,-543.0,2.4489795918367347,-64.41281138790036
64000110022,高雄市,小港區,山明里,1813,1054,1450.0,2774.0,363.0,-1720.0,25.03448275862069,-62.00432588320115
64000110023,高雄市,小港區,高松里,656,402,562.0,1034.0,94.0,-632.0,16.72597864768683,-61.12185686653772
64000110024,高雄市,小港區,松金里,350,262,334.0,668.0,16.0,-406.0,4.790419161676647,-60.778443113772454
64000110025,高雄市,小港區,松山里,544,283,506.0,822.0,38.0,-539.0,7.5098814229249005,-65.57177615571777
64000110026,高雄市,小港區,大坪里,455,245,362.0,756.0,93.0,-511.0,25.69060773480663,-67.5925925925926
64000110027,高雄市,小港區,坪頂里,927,552,751.0,1432.0,176.0,-880.0,23.435419440745672,-61.452513966480446
64000110028,高雄市,小港區,孔宅里,789,446,724.0,1203.0,65.0,-757.0,8.977900552486188,-62.92601828761429
64000110029,高雄市,小港區,廈莊里,698,402,571.0,906.0,127.0,-504.0,22.241681260945708,-55.62913907284768
64000110030,高雄市,小港區,合作里,434,311,375.0,772.0,59.0,-461.0,15.733333333333333,-59.715025906735754
64000110031,高雄市,小港區,桂林里,1255,801,1060.0,2019.0,195.0,-1218.0,18.39622641509434,-60.326894502228825
64000110032,高雄市,小港區,中厝里,529,328,468.0,892.0,61.0,-564.0,13.034188034188036,-63.22869955156951
64000110033,高雄市,小港區,鳳鳴里,448,274,421.0,794.0,27.0,-520.0,6.413301662707839,-65.4911838790932
64000110034,高雄市,小港區,龍鳳里,381,268,392.0,801.0,-11.0,-533.0,-2.806122448979592,-66.541822721598
64000110035,高雄市,小港區,鳳森里,246,213,239.0,658.0,7.0,-445.0,2.928870292887029,-67.62917933130699
64000110036,高雄市,小港區,鳳林里,292,322,327.0,878.0,-35.0,-556.0,-10.703363914373089,-63.32574031890661
64000110037,高雄市,小港區,鳳興里,284,225,267.0,658.0,17.0,-433.0,6.367041198501873,-65.80547112462007
64000110038,高雄市,小港區,鳳源里,339,321,313.0,1029.0,26.0,-708.0,8.30670926517572,-68.80466472303208
65000220001,新北市,石門區,德茂里,136,51,144.0,192.0,-8.0,-141.0,-5.555555555555555,-73.4375
65000220002,新北市,石門區,富基里,219,47,245.0,236.0,-26.0,-189.0,-10.612244897959183,-80.08474576271186
65000220003,新北市,石門區,老梅里,252,99,289.0,335.0,-37.0,-236.0,-12.802768166089965,-70.44776119402985
65000220004,新北市,石門區,山溪里,139,45,131.0,137.0,8.0,-92.0,6.106870229007633,-67.15328467153284
65000220005,新北市,石門區,石門里,250,45,271.0,246.0,-21.0,-201.0,-7.7490774907749085,-81.70731707317073
65000220006,新北市,石門區,尖鹿里,215,41,213.0,214.0,2.0,-173.0,0.9389671361502347,-80.8411214953271
65000220007,新北市,石門區,乾華里,50,9,49.0,51.0,1.0,-42.0,2.0408163265306123,-82.35294117647058
65000220008,新北市,石門區,茂林里,97,22,90.0,102.0,7.0,-80.0,7.777777777777778,-78.43137254901961
65000220009,新北市,石門區,草里里,147,25,136.0,121.0,11.0,-96.0,8.088235294117647,-79.33884297520662
65000210001,新北市,三芝區,八賢里,48,25,29.0,76.0,19.0,-51.0,65.51724137931035,-67.10526315789474
65000210002,新北市,三芝區,埔頭里,856,229,780.0,779.0,76.0,-550.0,9.743589743589745,-70.60333761232349
65000210003,新北市,三芝區,古庄里,193,70,187.0,194.0,6.0,-124.0,3.2085561497326207,-63.91752577319587
65000210004,新北市,三芝區,新庄里,146,38,137.0,139.0,9.0,-101.0,6.569343065693431,-72.66187050359713
65000210005,新北市,三芝區,埔坪里,1176,273,998.0,892.0,178.0,-619.0,17.835671342685373,-69.39461883408072
65000210006,新北市,三芝區,茂長里,158,38,138.0,138.0,20.0,-100.0,14.492753623188406,-72.46376811594203
65000210007,新北市,三芝區,橫山里,85,23,94.0,67.0,-9.0,-44.0,-9.574468085106384,-65.67164179104478
65000210008,新北市,三芝區,錫板里,134,36,121.0,160.0,13.0,-124.0,10.743801652892563,-77.5
65000210009,新北市,三芝區,後厝里,457,114,436.0,339.0,21.0,-225.0,4.81651376146789,-66.3716814159292
65000210010,新北市,三芝區,福德里,175,55,139.0,161.0,36.0,-106.0,25.899280575539567,-65.83850931677019
65000210011,新北市,三芝區,圓山里,79,13,61.0,95.0,18.0,-82.0,29.508196721311474,-86.31578947368422
65000210012,新北市,三芝區,店子里,84,32,69.0,123.0,15.0,-91.0,21.73913043478261,-73.98373983739837
65000210013,新北市,三芝區,興華里,188,72,163.0,271.0,25.0,-199.0,15.337423312883436,-73.43173431734317
65000100001,新北市,淡水區,中和里,86,38,68.0,126.0,18.0,-88.0,26.47058823529412,-69.84126984126983
65000100002,新北市,淡水區,屯山里,134,57,117.0,206.0,17.0,-149.0,14.529914529914532,-72.33009708737865
65000100003,新北市,淡水區,賢孝里,255,69,231.0,244.0,24.0,-175.0,10.38961038961039,-71.72131147540983
65000100004,新北市,淡水區,興仁里,235,91,245.0,321.0,-10.0,-230.0,-4.081632653061225,-71.65109034267913
65000100005,新北市,淡水區,蕃薯里,187,45,169.0,172.0,18.0,-127.0,10.650887573964498,-73.83720930232558
65000100007,新北市,淡水區,忠山里,147,51,149.0,174.0,-2.0,-123.0,-1.342281879194631,-70.6896551724138
65000100006,新北市,淡水區,義山里,403,104,376.0,428.0,27.0,-324.0,7.180851063829788,-75.70093457943925
65000100013,新北市,淡水區,水源里,290,122,259.0,484.0,31.0,-362.0,11.96911196911197,-74.79338842975206
65000100014,新北市,淡水區,忠寮里,180,62,145.0,256.0,35.0,-194.0,24.137931034482758,-75.78125
65000100015,新北市,淡水區,樹興里,320,82,255.0,293.0,65.0,-211.0,25.49019607843137,-72.01365187713311
65000100016,新北市,淡水區,坪頂里,257,106,262.0,281.0,-5.0,-175.0,-1.9083969465648856,-62.27758007117438
65000100017,新北市,淡水區,福德里,1721,450,1680.0,1406.0,41.0,-956.0,2.4404761904761907,-67.99431009957327
65000100018,新北市,淡水區,竹圍里,1447,399,1346.0,1221.0,101.0,-822.0,7.5037147102526,-67.32186732186733
65000100039,新北市,淡水區,民權里,1113,343,906.0,1020.0,207.0,-677.0,22.8476821192053,-66.37254901960785
65000100019,新北市,淡水區,民生里,1583,508,1355.0,1406.0,228.0,-898.0,16.826568265682656,-63.86913229018493
65000100020,新北市,淡水區,八勢里,1499,473,1351.0,1210.0,148.0,-737.0,10.954848260547742,-60.909090909090914
65000100021,新北市,淡水區,竿蓁里,2606,730,2211.0,1853.0,395.0,-1123.0,17.865219357756672,-60.60442525634107
65000100008,新北市,淡水區,崁頂里,5459,1357,3407.0,2692.0,2052.0,-1335.0,60.228940416788966,-49.59138187221397
65000100009,新北市,淡水區,埤島里,348,95,261.0,318.0,87.0,-223.0,33.33333333333333,-70.12578616352201
65000100011,新北市,淡水區,水碓里,988,345,916.0,1063.0,72.0,-718.0,7.860262008733625,-67.54468485418627
65000100038,新北市,淡水區,北新里,585,136,491.0,471.0,94.0,-335.0,19.144602851323828,-71.12526539278132
65000100037,新北市,淡水區,正德里,974,231,892.0,752.0,82.0,-521.0,9.192825112107624,-69.28191489361703
65000100010,新北市,淡水區,新興里,1415,329,1348.0,1172.0,67.0,-843.0,4.9703264094955495,-71.9283276450512
65000100034,新北市,淡水區,新義里,663,210,566.0,784.0,97.0,-574.0,17.137809187279153,-73.21428571428571
65000100035,新北市,淡水區,新春里,1731,454,1449.0,1488.0,282.0,-1034.0,19.461697722567287,-69.48924731182797
65000100036,新北市,淡水區,新民里,909,266,882.0,877.0,27.0,-611.0,3.061224489795918,-69.66932725199544
65000100012,新北市,淡水區,北投里,2172,553,1936.0,1721.0,236.0,-1168.0,12.190082644628099,-67.86751888436955
65000100022,新北市,淡水區,鄧公里,1192,321,1177.0,1113.0,15.0,-792.0,1.274426508071368,-71.15902964959568
65000100040,新北市,淡水區,幸福里,684,203,655.0,755.0,29.0,-552.0,4.427480916030534,-73.11258278145696
65000100041,新北市,淡水區,學府里,884,225,832.0,742.0,52.0,-517.0,6.25,-69.6765498652291
65000100023,新北市,淡水區,中興里,756,187,660.0,735.0,96.0,-548.0,14.545454545454545,-74.5578231292517
65000100024,新北市,淡水區,長庚里,279,88,269.0,339.0,10.0,-251.0,3.717472118959108,-74.04129793510324
65000100025,新北市,淡水區,清文里,188,69,169.0,253.0,19.0,-184.0,11.242603550295858,-72.72727272727273
65000100026,新北市,淡水區,草東里,137,55,123.0,182.0,14.0,-127.0,11.38211382113821,-69.78021978021978
65000100027,新北市,淡水區,協元里,240,83,225.0,294.0,15.0,-211.0,6.666666666666667,-71.7687074829932
65000100028,新北市,淡水區,永吉里,178,79,173.0,224.0,5.0,-145.0,2.8901734104046244,-64.73214285714286
65000100029,新北市,淡水區,民安里,112,51,130.0,185.0,-18.0,-134.0,-13.846153846153847,-72.43243243243244
65000100030,新北市,淡水區,新生里,91,40,81.0,103.0,10.0,-63.0,12.345679012345679,-61.165048543689316
65000100031,新北市,淡水區,文化里,378,107,353.0,313.0,25.0,-206.0,7.0821529745042495,-65.814696485623
65000100032,新北市,淡水區,油車里,1129,301,1094.0,948.0,35.0,-647.0,3.19926873857404,-68.24894514767934
65000100033,新北市,淡水區,沙崙里,977,250,842.0,748.0,135.0,-498.0,16.033254156769598,-66.57754010695187
65000100042,新北市,淡水區,大庄里,2975,730,2121.0,1688.0,854.0,-958.0,40.26402640264026,-56.75355450236966
65000230001,新北市,八里區,龍源里,1541,477,1328.0,1450.0,213.0,-973.0,16.039156626506024,-67.10344827586206
65000230002,新北市,八里區,米倉里,684,185,561.0,634.0,123.0,-449.0,21.92513368983957,-70.82018927444796
65000230003,新北市,八里區,大崁里,640,206,518.0,686.0,122.0,-480.0,23.552123552123554,-69.97084548104957
65000230004,新北市,八里區,埤頭里,804,252,606.0,813.0,198.0,-561.0,32.67326732673268,-69.00369003690037
65000230005,新北市,八里區,頂罟里,399,127,355.0,425.0,44.0,-298.0,12.394366197183098,-70.11764705882354
65000230006,新北市,八里區,舊城里,1146,387,993.0,1331.0,153.0,-944.0,15.407854984894259,-70.92411720510894
65000230007,新北市,八里區,訊塘里,996,282,655.0,806.0,341.0,-524.0,52.06106870229008,-65.01240694789082
65000230008,新北市,八里區,荖阡里,271,85,244.0,319.0,27.0,-234.0,11.065573770491802,-73.35423197492163
65000230009,新北市,八里區,長坑里,262,69,213.0,294.0,49.0,-225.0,23.004694835680752,-76.53061224489795
65000230010,新北市,八里區,下罟里,266,60,229.0,264.0,37.0,-204.0,16.157205240174672,-77.27272727272727
65000170001,新北市,林口區,東林里,502,192,492.0,725.0,10.0,-533.0,2.0325203252032518,-73.51724137931035
65000170002,新北市,林口區,林口里,869,262,827.0,904.0,42.0,-642.0,5.078597339782346,-71.01769911504425
65000170003,新北市,林口區,西林里,2058,568,1771.0,1972.0,287.0,-1404.0,16.205533596837945,-71.19675456389453
65000170004,新北市,林口區,菁湖里,693,278,683.0,964.0,10.0,-686.0,1.4641288433382138,-71.16182572614107
65000170005,新北市,林口區,中湖里,812,227,681.0,872.0,131.0,-645.0,19.23641703377386,-73.96788990825688
65000170006,新北市,林口區,湖北里,255,123,222.0,387.0,33.0,-264.0,14.864864864864865,-68.21705426356588
65000170007,新北市,林口區,湖南里,5195,1235,4587.0,3775.0,608.0,-2540.0,13.254850664922607,-67.28476821192054
65000170008,新北市,林口區,南勢里,5705,1401,4598.0,4052.0,1107.0,-2651.0,24.075685080469768,-65.42448173741361
65000170015,新北市,林口區,仁愛里,1381,324,1393.0,1122.0,-12.0,-798.0,-0.8614501076812634,-71.12299465240642
65000170016,新北市,林口區,麗林里,1947,443,1753.0,1394.0,194.0,-951.0,11.066742726754136,-68.2209469153515
65000170009,新北市,林口區,東勢里,1479,393,1452.0,1277.0,27.0,-884.0,1.859504132231405,-69.22474549725919
65000170017,新北市,林口區,麗園里,801,188,772.0,779.0,29.0,-591.0,3.756476683937824,-75.86649550706034
65000170010,新北市,林口區,頂福里,94,43,92.0,265.0,2.0,-222.0,2.1739130434782608,-83.77358490566039
65000170011,新北市,林口區,下福里,189,70,178.0,273.0,11.0,-203.0,6.179775280898876,-74.35897435897436
65000170012,新北市,林口區,嘉寶里,141,60,138.0,259.0,3.0,-199.0,2.1739130434782608,-76.83397683397683
65000170013,新北市,林口區,瑞平里,74,27,90.0,172.0,-16.0,-145.0,-17.77777777777778,-84.30232558139535
65000170014,新北市,林口區,太平里,155,78,139.0,320.0,16.0,-242.0,11.510791366906476,-75.625
65000160001,新北市,泰山區,大科里,146,61,124.0,201.0,22.0,-140.0,17.741935483870968,-69.65174129353234
65000160002,新北市,泰山區,黎明里,660,193,551.0,672.0,109.0,-479.0,19.782214156079856,-71.27976190476191
65000160003,新北市,泰山區,山腳里,1121,331,1024.0,1219.0,97.0,-888.0,9.47265625,-72.84659557013946
65000160004,新北市,泰山區,福泰里,453,174,428.0,557.0,25.0,-383.0,5.841121495327103,-68.76122082585279
65000160016,新北市,泰山區,福興里,657,156,605.0,650.0,52.0,-494.0,8.59504132231405,-76.0
65000160005,新北市,泰山區,楓樹里,770,238,698.0,844.0,72.0,-606.0,10.315186246418339,-71.80094786729858
65000160006,新北市,泰山區,同榮里,787,273,731.0,774.0,56.0,-501.0,7.660738714090288,-64.72868217054264
65000160011,新北市,泰山區,同興里,662,214,560.0,814.0,102.0,-600.0,18.21428571428571,-73.71007371007371
65000160017,新北市,泰山區,全興里,1378,421,1355.0,1568.0,23.0,-1147.0,1.6974169741697416,-73.15051020408163
65000160007,新北市,泰山區,義學里,795,254,738.0,934.0,57.0,-680.0,7.723577235772358,-72.80513918629549
65000160012,新北市,泰山區,義仁里,1845,592,1277.0,1615.0,568.0,-1023.0,44.47924823805795,-63.34365325077399
65000160008,新北市,泰山區,明志里,709,254,653.0,794.0,56.0,-540.0,8.575803981623277,-68.01007556675063
65000160013,新北市,泰山區,泰友里,390,137,353.0,414.0,37.0,-277.0,10.48158640226629,-66.90821256038647
65000160014,新北市,泰山區,新明里,564,191,498.0,648.0,66.0,-457.0,13.253012048192772,-70.5246913580247
65000160009,新北市,泰山區,貴子里,816,271,754.0,818.0,62.0,-547.0,8.222811671087534,-66.87041564792176
65000160015,新北市,泰山區,貴賢里,824,266,733.0,801.0,91.0,-535.0,12.414733969986358,-66.79151061173533
65000160010,新北市,泰山區,貴和里,871,280,814.0,1006.0,57.0,-726.0,7.002457002457002,-72.16699801192843
65000150001,新北市,五股區,興珍里,727,375,548.0,1188.0,179.0,-813.0,32.66423357664234,-68.43434343434343
65000150002,新北市,五股區,更寮里,134,121,119.0,370.0,15.0,-249.0,12.605042016806722,-67.29729729729729
65000150004,新北市,五股區,觀音里,168,85,139.0,355.0,29.0,-270.0,20.863309352517987,-76.05633802816901
65000150003,新北市,五股區,集福里,748,322,573.0,915.0,175.0,-593.0,30.54101221640489,-64.80874316939891
65000150016,新北市,五股區,集賢里,666,284,529.0,961.0,137.0,-677.0,25.89792060491493,-70.4474505723205
65000150014,新北市,五股區,成德里,473,216,435.0,679.0,38.0,-463.0,8.735632183908045,-68.18851251840942
65000150005,新北市,五股區,成州里,920,374,730.0,1235.0,190.0,-861.0,26.027397260273972,-69.7165991902834
65000150006,新北市,五股區,成功里,1342,515,896.0,1510.0,446.0,-995.0,49.776785714285715,-65.89403973509934
65000150018,新北市,五股區,成泰里,2237,702,1480.0,2052.0,757.0,-1350.0,51.14864864864865,-65.78947368421053
65000150007,新北市,五股區,五龍里,152,131,129.0,395.0,23.0,-264.0,17.829457364341085,-66.83544303797468
65000150009,新北市,五股區,五福里,570,262,509.0,731.0,61.0,-469.0,11.984282907662083,-64.15868673050615
65000150015,新北市,五股區,六福里,705,203,639.0,718.0,66.0,-515.0,10.328638497652582,-71.72701949860725
65000150017,新北市,五股區,民義里,635,235,568.0,736.0,67.0,-501.0,11.795774647887324,-68.07065217391305
65000150008,新北市,五股區,五股里,574,249,573.0,815.0,1.0,-566.0,0.17452006980802792,-69.4478527607362
65000150010,新北市,五股區,德音里,1032,344,904.0,1041.0,128.0,-697.0,14.15929203539823,-66.95485110470702
65000150020,新北市,五股區,福德里,537,165,432.0,591.0,105.0,-426.0,24.305555555555554,-72.08121827411168
65000150019,新北市,五股區,水碓里,1169,458,1075.0,1663.0,94.0,-1205.0,8.744186046511627,-72.4594107035478
65000150013,新北市,五股區,德泰里,753,228,728.0,826.0,25.0,-598.0,3.4340659340659343,-72.39709443099274
65000150012,新北市,五股區,貿商里,897,134,864.0,379.0,33.0,-245.0,3.8194444444444446,-64.64379947229551
65000150011,新北市,五股區,陸一里,810,79,830.0,220.0,-20.0,-141.0,-2.4096385542168677,-64.0909090909091
65000140004,新北市,蘆洲區,光華里,774,380,715.0,1201.0,59.0,-821.0,8.251748251748252,-68.35970024979184
65000140029,新北市,蘆洲區,光明里,623,328,633.0,1072.0,-10.0,-744.0,-1.579778830963665,-69.40298507462687
65000140003,新北市,蘆洲區,中路里,677,333,565.0,885.0,112.0,-552.0,19.82300884955752,-62.37288135593221
65000140035,新北市,蘆洲區,永安里,826,377,652.0,1177.0,174.0,-800.0,26.68711656441718,-67.96941376380629
65000140024,新北市,蘆洲區,九芎里,797,351,744.0,1113.0,53.0,-762.0,7.123655913978495,-68.46361185983828
65000140036,新北市,蘆洲區,延平里,662,325,550.0,922.0,112.0,-597.0,20.363636363636363,-64.75054229934925
65000140025,新北市,蘆洲區,中華里,481,250,458.0,801.0,23.0,-551.0,5.021834061135371,-68.78901373283396
65000140002,新北市,蘆洲區,中原里,883,393,833.0,1214.0,50.0,-821.0,6.002400960384153,-67.62767710049424
65000140031,新北市,蘆洲區,長安里,593,311,542.0,1078.0,51.0,-767.0,9.40959409594096,-71.15027829313544
65000140023,新北市,蘆洲區,忠義里,556,208,377.0,641.0,179.0,-433.0,47.48010610079575,-67.55070202808112
65000140001,新北市,蘆洲區,正義里,2327,877,2022.0,2792.0,305.0,-1915.0,15.084075173095945,-68.58882521489971
65000140015,新北市,蘆洲區,南港里,781,349,709.0,1207.0,72.0,-858.0,10.155148095909732,-71.08533554266778
65000140016,新北市,蘆洲區,永樂里,1007,425,852.0,1290.0,155.0,-865.0,18.192488262910796,-67.05426356589147
65000140037,新北市,蘆洲區,成功里,1011,500,967.0,1620.0,44.0,-1120.0,4.550155118924509,-69.1358024691358
65000140017,新北市,蘆洲區,永康里,948,431,841.0,1412.0,107.0,-981.0,12.72294887039239,-69.47592067988668
65000140038,新北市,蘆洲區,永德里,598,260,528.0,881.0,70.0,-621.0,13.257575757575758,-70.48808172531214
65000140007,新北市,蘆洲區,樓厝里,1161,472,1044.0,1416.0,117.0,-944.0,11.206896551724139,-66.66666666666666
65000140018,新北市,蘆洲區,信義里,567,237,501.0,897.0,66.0,-660.0,13.17365269461078,-73.57859531772574
65000140019,新北市,蘆洲區,玉清里,1015,432,932.0,1271.0,83.0,-839.0,8.905579399141631,-66.01101494885917
65000140020,新北市,蘆洲區,復興里,504,275,455.0,898.0,49.0,-623.0,10.76923076923077,-69.37639198218262
65000140034,新北市,蘆洲區,福安里,509,219,460.0,749.0,49.0,-530.0,10.652173913043478,-70.76101468624833
65000140008,新北市,蘆洲區,鷺江里,914,369,754.0,1184.0,160.0,-815.0,21.220159151193634,-68.83445945945947
65000140009,新北市,蘆洲區,恆德里,1093,406,968.0,1267.0,125.0,-861.0,12.913223140495866,-67.95580110497238
65000140010,新北市,蘆洲區,溪墘里,507,303,442.0,791.0,65.0,-488.0,14.705882352941178,-61.694058154235144
65000140013,新北市,蘆洲區,仁復里,314,142,283.0,451.0,31.0,-309.0,10.954063604240282,-68.51441241685144
65000140027,新北市,蘆洲區,仁德里,822,394,720.0,1242.0,102.0,-848.0,14.166666666666666,-68.27697262479872
65000140028,新北市,蘆洲區,仁義里,668,318,628.0,961.0,40.0,-643.0,6.369426751592357,-66.90946930280958
65000140014,新北市,蘆洲區,得勝里,518,261,458.0,722.0,60.0,-461.0,13.100436681222707,-63.850415512465375
65000140026,新北市,蘆洲區,得仁里,499,261,466.0,768.0,33.0,-507.0,7.081545064377683,-66.015625
65000140012,新北市,蘆洲區,保和里,420,191,374.0,568.0,46.0,-377.0,12.299465240641712,-66.37323943661971
65000140011,新北市,蘆洲區,樹德里,500,280,502.0,794.0,-2.0,-514.0,-0.398406374501992,-64.73551637279597
65000140032,新北市,蘆洲區,民和里,437,188,403.0,606.0,34.0,-418.0,8.436724565756824,-68.97689768976898
65000140021,新北市,蘆洲區,水河里,1483,653,1190.0,2031.0,293.0,-1378.0,24.6218487394958,-67.84835056622353
65000140006,新北市,蘆洲區,水湳里,1624,735,1437.0,2211.0,187.0,-1476.0,13.013221990257481,-66.75712347354138
65000140022,新北市,蘆洲區,仁愛里,852,348,702.0,1181.0,150.0,-833.0,21.367521367521366,-70.53344623200677
65000140033,新北市,蘆洲區,忠孝里,310,156,287.0,591.0,23.0,-435.0,8.013937282229964,-73.60406091370558
65000140005,新北市,蘆洲區,保佑里,530,274,531.0,747.0,-1.0,-473.0,-0.18832391713747645,-63.31994645247657
65000140030,新北市,蘆洲區,保新里,582,241,514.0,812.0,68.0,-571.0,13.229571984435799,-70.32019704433498
65000020105,新北市,三重區,富貴里,1214,382,1094.0,1375.0,120.0,-993.0,10.968921389396709,-72.21818181818182
65000020108,新北市,三重區,碧華里,1548,501,1418.0,1694.0,130.0,-1193.0,9.167842031029618,-70.4250295159386
65000020118,新北市,三重區,仁華里,810,320,677.0,1006.0,133.0,-686.0,19.64549483013294,-68.19085487077535
65000020090,新北市,三重區,永清里,758,430,639.0,1260.0,119.0,-830.0,18.622848200312987,-65.87301587301587
65000020114,新北市,三重區,永順里,670,314,570.0,1095.0,100.0,-781.0,17.543859649122805,-71.32420091324201
65000020107,新北市,三重區,富福里,269,136,251.0,432.0,18.0,-296.0,7.171314741035857,-68.51851851851852
65000020102,新北市,三重區,慈化里,404,136,351.0,578.0,53.0,-442.0,15.0997150997151,-76.47058823529412
